item_id,style_src,style_tgt,split,X_path,Z_path,Y_path
train_002074,style_002318,style_000115,train,rolls/style_000115/train_002074_X.npz,rolls/style_000115/train_002074_Z.npz,rolls/style_000115/train_002074_Y.npz
train_002075,style_000436,style_000840,train,rolls/style_000840/train_002075_X.npz,rolls/style_000840/train_002075_Z.npz,rolls/style_000840/train_002075_Y.npz
train_002076,style_001251,style_000840,train,rolls/style_000840/train_002076_X.npz,rolls/style_000840/train_002076_Z.npz,rolls/style_000840/train_002076_Y.npz
train_002077,style_002394,style_000949,train,rolls/style_000949/train_002077_X.npz,rolls/style_000949/train_002077_Z.npz,rolls/style_000949/train_002077_Y.npz
train_002078,style_001736,style_000949,train,rolls/style_000949/train_002078_X.npz,rolls/style_000949/train_002078_Z.npz,rolls/style_000949/train_002078_Y.npz
train_002079,style_002837,style_000379,train,rolls/style_000379/train_002079_X.npz,rolls/style_000379/train_002079_Z.npz,rolls/style_000379/train_002079_Y.npz
train_002080,style_000155,style_000379,train,rolls/style_000379/train_002080_X.npz,rolls/style_000379/train_002080_Z.npz,rolls/style_000379/train_002080_Y.npz
train_002081,style_001866,style_000564,train,rolls/style_000564/train_002081_X.npz,rolls/style_000564/train_002081_Z.npz,rolls/style_000564/train_002081_Y.npz
train_002082,style_000900,style_000564,train,rolls/style_000564/train_002082_X.npz,rolls/style_000564/train_002082_Z.npz,rolls/style_000564/train_002082_Y.npz
train_002083,style_002851,style_002458,train,rolls/style_002458/train_002083_X.npz,rolls/style_002458/train_002083_Z.npz,rolls/style_002458/train_002083_Y.npz
train_002084,style_000841,style_002458,train,rolls/style_002458/train_002084_X.npz,rolls/style_002458/train_002084_Z.npz,rolls/style_002458/train_002084_Y.npz
train_002085,style_001516,style_001782,train,rolls/style_001782/train_002085_X.npz,rolls/style_001782/train_002085_Z.npz,rolls/style_001782/train_002085_Y.npz
train_002086,style_001075,style_001782,train,rolls/style_001782/train_002086_X.npz,rolls/style_001782/train_002086_Z.npz,rolls/style_001782/train_002086_Y.npz
train_002087,style_002488,style_002329,train,rolls/style_002329/train_002087_X.npz,rolls/style_002329/train_002087_Z.npz,rolls/style_002329/train_002087_Y.npz
train_002088,style_002362,style_002329,train,rolls/style_002329/train_002088_X.npz,rolls/style_002329/train_002088_Z.npz,rolls/style_002329/train_002088_Y.npz
train_002089,style_001288,style_001526,train,rolls/style_001526/train_002089_X.npz,rolls/style_001526/train_002089_Z.npz,rolls/style_001526/train_002089_Y.npz
train_002090,style_000597,style_001526,train,rolls/style_001526/train_002090_X.npz,rolls/style_001526/train_002090_Z.npz,rolls/style_001526/train_002090_Y.npz
train_002091,style_000510,style_000609,train,rolls/style_000609/train_002091_X.npz,rolls/style_000609/train_002091_Z.npz,rolls/style_000609/train_002091_Y.npz
train_002092,style_000230,style_000609,train,rolls/style_000609/train_002092_X.npz,rolls/style_000609/train_002092_Z.npz,rolls/style_000609/train_002092_Y.npz
train_002093,style_001034,style_002224,train,rolls/style_002224/train_002093_X.npz,rolls/style_002224/train_002093_Z.npz,rolls/style_002224/train_002093_Y.npz
train_002094,style_000891,style_002224,train,rolls/style_002224/train_002094_X.npz,rolls/style_002224/train_002094_Z.npz,rolls/style_002224/train_002094_Y.npz
train_002095,style_001870,style_000897,train,rolls/style_000897/train_002095_X.npz,rolls/style_000897/train_002095_Z.npz,rolls/style_000897/train_002095_Y.npz
train_002096,style_000003,style_000897,train,rolls/style_000897/train_002096_X.npz,rolls/style_000897/train_002096_Z.npz,rolls/style_000897/train_002096_Y.npz
train_002097,style_000048,style_000372,train,rolls/style_000372/train_002097_X.npz,rolls/style_000372/train_002097_Z.npz,rolls/style_000372/train_002097_Y.npz
train_002098,style_000411,style_000372,train,rolls/style_000372/train_002098_X.npz,rolls/style_000372/train_002098_Z.npz,rolls/style_000372/train_002098_Y.npz
train_002099,style_002802,style_002357,train,rolls/style_002357/train_002099_X.npz,rolls/style_002357/train_002099_Z.npz,rolls/style_002357/train_002099_Y.npz
train_002100,style_002565,style_002357,train,rolls/style_002357/train_002100_X.npz,rolls/style_002357/train_002100_Z.npz,rolls/style_002357/train_002100_Y.npz
train_002101,style_000813,style_000481,train,rolls/style_000481/train_002101_X.npz,rolls/style_000481/train_002101_Z.npz,rolls/style_000481/train_002101_Y.npz
train_002102,style_001244,style_000481,train,rolls/style_000481/train_002102_X.npz,rolls/style_000481/train_002102_Z.npz,rolls/style_000481/train_002102_Y.npz
train_002103,style_000381,style_001040,train,rolls/style_001040/train_002103_X.npz,rolls/style_001040/train_002103_Z.npz,rolls/style_001040/train_002103_Y.npz
train_002104,style_000003,style_001040,train,rolls/style_001040/train_002104_X.npz,rolls/style_001040/train_002104_Z.npz,rolls/style_001040/train_002104_Y.npz
train_002105,style_001275,style_002176,train,rolls/style_002176/train_002105_X.npz,rolls/style_002176/train_002105_Z.npz,rolls/style_002176/train_002105_Y.npz
train_002106,style_000857,style_002176,train,rolls/style_002176/train_002106_X.npz,rolls/style_002176/train_002106_Z.npz,rolls/style_002176/train_002106_Y.npz
train_002107,style_000807,style_002212,train,rolls/style_002212/train_002107_X.npz,rolls/style_002212/train_002107_Z.npz,rolls/style_002212/train_002107_Y.npz
train_002108,style_000880,style_002212,train,rolls/style_002212/train_002108_X.npz,rolls/style_002212/train_002108_Z.npz,rolls/style_002212/train_002108_Y.npz
train_002109,style_000603,style_002160,train,rolls/style_002160/train_002109_X.npz,rolls/style_002160/train_002109_Z.npz,rolls/style_002160/train_002109_Y.npz
train_002110,style_000195,style_002459,train,rolls/style_002459/train_002110_X.npz,rolls/style_002459/train_002110_Z.npz,rolls/style_002459/train_002110_Y.npz
train_002111,style_000672,style_002459,train,rolls/style_002459/train_002111_X.npz,rolls/style_002459/train_002111_Z.npz,rolls/style_002459/train_002111_Y.npz
train_002112,style_000471,style_002508,train,rolls/style_002508/train_002112_X.npz,rolls/style_002508/train_002112_Z.npz,rolls/style_002508/train_002112_Y.npz
train_002113,style_000579,style_002508,train,rolls/style_002508/train_002113_X.npz,rolls/style_002508/train_002113_Z.npz,rolls/style_002508/train_002113_Y.npz
train_002114,style_001280,style_002059,train,rolls/style_002059/train_002114_X.npz,rolls/style_002059/train_002114_Z.npz,rolls/style_002059/train_002114_Y.npz
train_002115,style_000139,style_002059,train,rolls/style_002059/train_002115_X.npz,rolls/style_002059/train_002115_Z.npz,rolls/style_002059/train_002115_Y.npz
train_002116,style_001975,style_000707,train,rolls/style_000707/train_002116_X.npz,rolls/style_000707/train_002116_Z.npz,rolls/style_000707/train_002116_Y.npz
train_002117,style_001489,style_000707,train,rolls/style_000707/train_002117_X.npz,rolls/style_000707/train_002117_Z.npz,rolls/style_000707/train_002117_Y.npz
train_002118,style_001693,style_000579,train,rolls/style_000579/train_002118_X.npz,rolls/style_000579/train_002118_Z.npz,rolls/style_000579/train_002118_Y.npz
train_002119,style_001450,style_000579,train,rolls/style_000579/train_002119_X.npz,rolls/style_000579/train_002119_Z.npz,rolls/style_000579/train_002119_Y.npz
train_002120,style_000176,style_002084,train,rolls/style_002084/train_002120_X.npz,rolls/style_002084/train_002120_Z.npz,rolls/style_002084/train_002120_Y.npz
train_002121,style_002422,style_002084,train,rolls/style_002084/train_002121_X.npz,rolls/style_002084/train_002121_Z.npz,rolls/style_002084/train_002121_Y.npz
train_002122,style_000743,style_000521,train,rolls/style_000521/train_002122_X.npz,rolls/style_000521/train_002122_Z.npz,rolls/style_000521/train_002122_Y.npz
train_002123,style_002100,style_000521,train,rolls/style_000521/train_002123_X.npz,rolls/style_000521/train_002123_Z.npz,rolls/style_000521/train_002123_Y.npz
train_002124,style_002555,style_000580,train,rolls/style_000580/train_002124_X.npz,rolls/style_000580/train_002124_Z.npz,rolls/style_000580/train_002124_Y.npz
train_002125,style_001085,style_000580,train,rolls/style_000580/train_002125_X.npz,rolls/style_000580/train_002125_Z.npz,rolls/style_000580/train_002125_Y.npz
train_002126,style_000867,style_002367,train,rolls/style_002367/train_002126_X.npz,rolls/style_002367/train_002126_Z.npz,rolls/style_002367/train_002126_Y.npz
train_002127,style_000728,style_002367,train,rolls/style_002367/train_002127_X.npz,rolls/style_002367/train_002127_Z.npz,rolls/style_002367/train_002127_Y.npz
train_002128,style_002278,style_001719,train,rolls/style_001719/train_002128_X.npz,rolls/style_001719/train_002128_Z.npz,rolls/style_001719/train_002128_Y.npz
train_002129,style_002594,style_001719,train,rolls/style_001719/train_002129_X.npz,rolls/style_001719/train_002129_Z.npz,rolls/style_001719/train_002129_Y.npz
train_002130,style_001145,style_001760,train,rolls/style_001760/train_002130_X.npz,rolls/style_001760/train_002130_Z.npz,rolls/style_001760/train_002130_Y.npz
train_002131,style_001972,style_001760,train,rolls/style_001760/train_002131_X.npz,rolls/style_001760/train_002131_Z.npz,rolls/style_001760/train_002131_Y.npz
train_002132,style_000329,style_000303,train,rolls/style_000303/train_002132_X.npz,rolls/style_000303/train_002132_Z.npz,rolls/style_000303/train_002132_Y.npz
train_002133,style_002113,style_000303,train,rolls/style_000303/train_002133_X.npz,rolls/style_000303/train_002133_Z.npz,rolls/style_000303/train_002133_Y.npz
train_002134,style_002535,style_001641,train,rolls/style_001641/train_002134_X.npz,rolls/style_001641/train_002134_Z.npz,rolls/style_001641/train_002134_Y.npz
train_002135,style_000182,style_001641,train,rolls/style_001641/train_002135_X.npz,rolls/style_001641/train_002135_Z.npz,rolls/style_001641/train_002135_Y.npz
train_002136,style_002177,style_001772,train,rolls/style_001772/train_002136_X.npz,rolls/style_001772/train_002136_Z.npz,rolls/style_001772/train_002136_Y.npz
train_002137,style_001457,style_001772,train,rolls/style_001772/train_002137_X.npz,rolls/style_001772/train_002137_Z.npz,rolls/style_001772/train_002137_Y.npz
train_002138,style_002176,style_000399,train,rolls/style_000399/train_002138_X.npz,rolls/style_000399/train_002138_Z.npz,rolls/style_000399/train_002138_Y.npz
train_002139,style_001253,style_000399,train,rolls/style_000399/train_002139_X.npz,rolls/style_000399/train_002139_Z.npz,rolls/style_000399/train_002139_Y.npz
train_002140,style_000002,style_000387,train,rolls/style_000387/train_002140_X.npz,rolls/style_000387/train_002140_Z.npz,rolls/style_000387/train_002140_Y.npz
train_002141,style_000665,style_002195,train,rolls/style_002195/train_002141_X.npz,rolls/style_002195/train_002141_Z.npz,rolls/style_002195/train_002141_Y.npz
train_002142,style_000813,style_002195,train,rolls/style_002195/train_002142_X.npz,rolls/style_002195/train_002142_Z.npz,rolls/style_002195/train_002142_Y.npz
train_002143,style_002649,style_000286,train,rolls/style_000286/train_002143_X.npz,rolls/style_000286/train_002143_Z.npz,rolls/style_000286/train_002143_Y.npz
train_002144,style_000233,style_000286,train,rolls/style_000286/train_002144_X.npz,rolls/style_000286/train_002144_Z.npz,rolls/style_000286/train_002144_Y.npz
train_002145,style_000056,style_002326,train,rolls/style_002326/train_002145_X.npz,rolls/style_002326/train_002145_Z.npz,rolls/style_002326/train_002145_Y.npz
train_002146,style_001590,style_002326,train,rolls/style_002326/train_002146_X.npz,rolls/style_002326/train_002146_Z.npz,rolls/style_002326/train_002146_Y.npz
train_002147,style_001997,style_002859,train,rolls/style_002859/train_002147_X.npz,rolls/style_002859/train_002147_Z.npz,rolls/style_002859/train_002147_Y.npz
train_002148,style_002382,style_002859,train,rolls/style_002859/train_002148_X.npz,rolls/style_002859/train_002148_Z.npz,rolls/style_002859/train_002148_Y.npz
train_002149,style_000587,style_000803,train,rolls/style_000803/train_002149_X.npz,rolls/style_000803/train_002149_Z.npz,rolls/style_000803/train_002149_Y.npz
train_002150,style_002864,style_000803,train,rolls/style_000803/train_002150_X.npz,rolls/style_000803/train_002150_Z.npz,rolls/style_000803/train_002150_Y.npz
train_002151,style_002265,style_002351,train,rolls/style_002351/train_002151_X.npz,rolls/style_002351/train_002151_Z.npz,rolls/style_002351/train_002151_Y.npz
train_002152,style_000603,style_002351,train,rolls/style_002351/train_002152_X.npz,rolls/style_002351/train_002152_Z.npz,rolls/style_002351/train_002152_Y.npz
train_002153,style_000487,style_002092,train,rolls/style_002092/train_002153_X.npz,rolls/style_002092/train_002153_Z.npz,rolls/style_002092/train_002153_Y.npz
train_002154,style_000692,style_002092,train,rolls/style_002092/train_002154_X.npz,rolls/style_002092/train_002154_Z.npz,rolls/style_002092/train_002154_Y.npz
train_002155,style_000026,style_002703,train,rolls/style_002703/train_002155_X.npz,rolls/style_002703/train_002155_Z.npz,rolls/style_002703/train_002155_Y.npz
train_002156,style_002808,style_002703,train,rolls/style_002703/train_002156_X.npz,rolls/style_002703/train_002156_Z.npz,rolls/style_002703/train_002156_Y.npz
train_002157,style_002108,style_000896,train,rolls/style_000896/train_002157_X.npz,rolls/style_000896/train_002157_Z.npz,rolls/style_000896/train_002157_Y.npz
train_002158,style_002836,style_000896,train,rolls/style_000896/train_002158_X.npz,rolls/style_000896/train_002158_Z.npz,rolls/style_000896/train_002158_Y.npz
train_002159,style_000405,style_000875,train,rolls/style_000875/train_002159_X.npz,rolls/style_000875/train_002159_Z.npz,rolls/style_000875/train_002159_Y.npz
train_002160,style_000707,style_000875,train,rolls/style_000875/train_002160_X.npz,rolls/style_000875/train_002160_Z.npz,rolls/style_000875/train_002160_Y.npz
train_002161,style_001778,style_002072,train,rolls/style_002072/train_002161_X.npz,rolls/style_002072/train_002161_Z.npz,rolls/style_002072/train_002161_Y.npz
train_002162,style_000643,style_002072,train,rolls/style_002072/train_002162_X.npz,rolls/style_002072/train_002162_Z.npz,rolls/style_002072/train_002162_Y.npz
train_002163,style_000143,style_000317,train,rolls/style_000317/train_002163_X.npz,rolls/style_000317/train_002163_Z.npz,rolls/style_000317/train_002163_Y.npz
train_002164,style_000978,style_000317,train,rolls/style_000317/train_002164_X.npz,rolls/style_000317/train_002164_Z.npz,rolls/style_000317/train_002164_Y.npz
train_002165,style_000116,style_000724,train,rolls/style_000724/train_002165_X.npz,rolls/style_000724/train_002165_Z.npz,rolls/style_000724/train_002165_Y.npz
train_002166,style_002769,style_000724,train,rolls/style_000724/train_002166_X.npz,rolls/style_000724/train_002166_Z.npz,rolls/style_000724/train_002166_Y.npz
train_002167,style_002214,style_000798,train,rolls/style_000798/train_002167_X.npz,rolls/style_000798/train_002167_Z.npz,rolls/style_000798/train_002167_Y.npz
train_002168,style_002705,style_000798,train,rolls/style_000798/train_002168_X.npz,rolls/style_000798/train_002168_Z.npz,rolls/style_000798/train_002168_Y.npz
train_002169,style_000028,style_002770,train,rolls/style_002770/train_002169_X.npz,rolls/style_002770/train_002169_Z.npz,rolls/style_002770/train_002169_Y.npz
train_002170,style_001681,style_002770,train,rolls/style_002770/train_002170_X.npz,rolls/style_002770/train_002170_Z.npz,rolls/style_002770/train_002170_Y.npz
train_002171,style_000116,style_000685,train,rolls/style_000685/train_002171_X.npz,rolls/style_000685/train_002171_Z.npz,rolls/style_000685/train_002171_Y.npz
train_002172,style_000682,style_000685,train,rolls/style_000685/train_002172_X.npz,rolls/style_000685/train_002172_Z.npz,rolls/style_000685/train_002172_Y.npz
train_002173,style_002633,style_001624,train,rolls/style_001624/train_002173_X.npz,rolls/style_001624/train_002173_Z.npz,rolls/style_001624/train_002173_Y.npz
train_002174,style_002551,style_001624,train,rolls/style_001624/train_002174_X.npz,rolls/style_001624/train_002174_Z.npz,rolls/style_001624/train_002174_Y.npz
